Rabbi Rahane Group,1
Kurdish Oppositionists,1
Arab Socialist Union Members,1
Al-Aqsa-Group,1
Peykar,1
Lebanese Arab Army,1
Robin Garcia Student Front,1
Iraqi Liberation Army,1
Bande des Rats (the rat pack) Ukranian Group,1
Extreme Left,1
Croatian Revolutionary Cell-Bruno Busic Dept,1
"Aghwar ""Fire War"" Group",1
Arab Steadfastness Front,1
Blue Archer Group,1
Independent Albanian Movement,1
Azadejan (Liberation),1
Dissident,1
National Salvation Forces Organization,1
Black Brigade (United States),1
Thunder of Zion,1
Iranian Revolution Organization,1
Communist Nuclear,1
Nicaraguans protesting their government,1
Militant Welsh,1
Welsh nationalists,1
Nicaraguan Democratic Anti-Communist Movement,1
Relatives of terrorist,1
National Republican Alliance Party,1
National Front (Greece),1
Ecuadorian Communist Youth,1
Militant Cells,1
Jacques de Molay Group,1
Turkish Marxist Workers Party,1
Insurgency Commune,1
Tanyus Shanin Armed Unit,1
Liberation Battalion,1
Nuclear Liberation Front,1
Uganda Federal Army,1
Anti-Communist Vigilante Patrol,1
Death to Drug Traffickers,1
Mormon Extremist,1
Sinhalese Insurgents,1
Hotaru (Firefly),1
Organization of Arab Fedayeen Cells,1
Kurdish Independence Group (name unk),1
Iranian Militants,1
Comuneros,1
Lebanese Secret Army,1
Abu Musa Group,1
South African guerrillas,1
Arab Struggle,1
Mustafa Aktas Fighting Unit,1
Iranian dissident group,1
Lebanese Terrorist Group,1
Condor Plan Criminals,1
Islamic Holy Star,1
Filipino Communists,1
Census Opponents,1
Antonio,1
Extremist Nat'list Group,1
Active Espirit de Corps of the Argentina Army,1
Liberation Hawks,1
Brother Julian,1
Jihad Brigades,1
Japanese Independence Patriotic Party,1
22 May 1948,1
Organization Alliance of Cuban Intransigence,1
Worker's Brigade,1
Arabian Peninsula Freemen,1
Workers' Forces of Liberation,1
Martyr Ahmad Alishuay B Group,1
Revolutionary Movement,1
Kampuchean Peoples National Liberation Army,1
Organization of Metropolitan Proletariat and Oppressed Peoples,1
Armed Struggle Cells,1
Ugandan People's Democratic Army,1
National Revolutionary Front,1
Black Friday,1
Father of the Poor,1
Shaykh Hassan Khalid Forces,1
Revolutionary Movement of People in Arms,1
Catalan Militia,1
Rebel Socialists,1
Organization of Mujahadin of Islam,1
Armed People's Units,1
Muhammed Shuqayr Group,1
Forces of the Free Arab,1
Mandela Soccer Club,1
Revolutionary United Front Movement,1
Animal Defense League,1
Congolese Liberation Party (PLC),1
Jewish Defense Organization,1
Lebanese Man,1
Anti-Capitalist Commando,1
Anya-Nya II Militia,1
Socialist-Nationalist Front (SNF),1
Workers' Revolutionary Party,1
Liberation Front of the Senegalese People,1
Anti-Capitalist Brigades,1
National Movement Against the Mahgreb Invasion,1
Socialist Revolutionary Brigade,1
Popular Resistance Front (FPR),1
Anti-Communist Action Alliance,1
Anti-Imperialist Patriotic Union,1
Pro-Libyan,1
Greek Bulgarian Armenian Front,1
Poverty Brigade,1
Wild Geese of the Cities,1
Angolan Defense Force,1
The Ordinary Men,1
Javier Heraud Revolutionary Commando,1
Revolutionary Autonomous Group,1
Broad Front,1
Revolutionary Christians of the Cedars,1
Jarnail Khalsa,1
Saffron Tigers,1
The Call of Jesus Christ,1
Revolutionary Militant Left organization,1
Crazy Brabant Killers,1
Proletarian Initiative and Offensive for W. Europe,1
Christian Palestinian group,1
Anti-Apartheid guerrillas,1
Kisar Liberation Movement,1
Moslem opponents of Gemayel,1
Peace Conquerors,1
Khalid ibn Walid,1
Homeland and Freedom Group,1
Martyrs of Tell Al-Zaltar,1
FACDM,1
Angels,1
Carribbean Revolutionary Independence Army,1
Emilio Recabarren Commando,1
New caledonian independence supporters,1
Armenian Revolutionary Army,1
Los Barriales,1
Vengence Party,1
Ahmad Alawi al Muqbili,1
Valais Group Against Hydro-Rhone,1
Pan-Turkish Organization,1
Arab Unionist Nationalist Organization,1
Action Struggle Against the World,1
Fighting Ecologist Movement,1
People's Liberation Front of Niger,1
Marxist Peoples Fedayeen of Iran,1
Union of Galilee Christians,1
Palestinian Forces,1
Schiedam Youth Front,1
S. O. S. France,1
Commander Gonzalo Southern Group,1
Armed Commandos for Liberation,1
Sinhalese Extremists,1
Supporters of Right and Freedom,1
El Movimiento Revolucionario Independinista,1
Karamyit Singh,1
Supreme Islamic Council,1
Brazilian Democratic Mobilization Party (PMBD),1
Groups Seeking Independence,1
Gang separatists terrorists,1
Peruvian Rebels,1
Liberation Commando Rudolf Hess,1
Alexander Villalon (YADO),1
Sea Shepherd Conservation Society,1
The Illegal Fisherman of the Night,1
Revolutionary Liberation Cells,1
New Ugandan Army,1
United Nasirite Organizaiton,1
People's Command,1
Islamic Liberation Organization,1
Anti-American Arab Liberation Front,1
Patria y Libertad (Fatherland and Liberty),1
Armed Communist Front,1
Arab Commando Cells,1
Commando Internacionalista Simon Bolivar,1
Arab Revolutionary Front,1
A Resistance Group,1
Salah al-Din Squad,1
Al-Marabitun Revolutionary Committee,1
United Arab Revolution,1
Feliciano Argueta Front,1
Japan Socialist Youth League of the Revolutionary Workers' Association,1
Major Muhammad Zuhnyn Group,1
Alliance of Revolutionary Cuban Organizations,1
Hatikvah Leumi or National Hope,1
All for the Fatherland Movement,1
Combat Nucleus of Communist Unity,1
Young Brigade of Navarro,1
Armed Fighting Nucleus For Communism,1
Armed Struggle for Proletarian Power,1
Armed Communist Commando,1
Fighting Nucleus for Communism,1
Communist Armed Nucleus,1
Fighting Communist Front,1
Afar rebels,1
PORE,1
Armed Nucleus of Communist Workers,1
Proletarian Armed Squads,1
Armed Proletarian Patrols,1
Radical Communist Armed Nucleus,1
Confederation of Iranian Students/National Union (CISNU),1
Communist Fighting Corunim- Maria Anna Maria,1
Fanatical Ecologists,1
Nucleus of the Armed Struggle,1
Tonino Micciche Workers Nucleus,1
Proletarian Fighting Brigades,1
Territorial Communist Units,1
Communist Brigades,1
African-American extremists,1
Combat Brigades,1
Soviet and Cuban-backed rebels/mercenaries,1
Falange,1
Committee for the Defense of Italian Workers in France,1
Kentavros,1
Communist Fighters Group,1
Armed Brigades,1
Fighting Workers for Communism,1
Combatent Communists,1
Armed Radical Groups for Communism,1
Armed Groups for Communism,1
Vyborg Brigade,1
Avengers of Peiper Group,1
Popular Revolutionary Movement (Colombia),1
Committee of action against bull fights,1
Lolita Lebron Puerto Rican Liberation Command,1
Action Group for Communism,1
Trinitarians,1
Red Tribune,1
Communist Anti-Imperialistic Revolutionaries,1
Falangist Vanguard,1
Unified Workers Command,1
Armed Proletarian Formations,1
Supporters of presidential candidate Belisario Bet,1
Front of French National Liberation,1
Armed Revolutionary Groups,1
Revolutionary Anarchist Armed Terrorist Movement,1
AFB,1
Anti-Imperialist Students Council,1
Brigadas Rojas,1
Ahmad Jibril,1
Peruvian Anti-Communist Alliance (AAP),1
Broad Commando of National Liberation,1
Marxist Resistance Movement,1
Proletarian Nucleus,1
Commandos for the Defense of Western Civilization,1
Fighting Women,1
International Communist Brigade,1
Southern Nucleus of Communist Counterpower,1
Anti Shah of Iran,1
Breton Terrorist,1
Anti-Imperialist Fighters for a Free Palestine,1
Catalan independence group,1
Begumcans Cell,1
Argentine Youths for Sovereignty,1
Communist Fighters Association,1
Autonomous Students,1
Communist Fighting Detachments,1
Armed Workers Nuclei,1
Armed Womens Nuclei,1
Armed Proletarian Group,1
Armed Fight for Workers Power,1
Falangist Security Group,1
AGEL,1
Wit Kommando,1
Zero Point,1
"Masada, Action and Defense Movement",1
"Resistance, Liberation and Independence Organization (AAA)",1
Red June of 14 June,1
Coalition of National Brigades,1
Greek Anti-Dictatorial Youth (EAN),1
Front for Armenian Liberation,1
National Youth Resistance Organization,1
People's Resistance Organized Army,1
Cuban C-4 Movement,1
People's Liberation Army (Mexico),1
Justice Guerrillas,1
National Liberation Front of Chad,1
RVA,1
Revolutionary Arab Youth Organization,1
Korean Youth League,1
M12J,1
Popular Revolutionary Resistance Group,1
OPR-33,1
Jordanian National Liberation Movement,1
People's Liberation Army (United States),1
Commune 1,1
The World United Formosans for Independence (WUFI),1
Stop the War Coalition,1
Kabataang Makabayan (KM),1
Seattle Liberation Front,1
SFT,1
Jonathan Jackson Brigade,1
White Panther Party,1
Siah KAL,1
Students for a Democratic Society (SDS) (German),1
Revolutionary Committee of Mozambique (COREMO),1
BAY Bombers,1
People's Revolutionary Party,1
Regulators,1
Comrades in Arms,1
Red Flag,1
United Popular Liberation Army of America,1
Military Council for the True Liberation of Albania,1
Roberto Santucho Revolutionary Group,1
Cuban extremists,1
Portuguese Anti-Communist Movement,1
Continuous Struggle,1
Commando Heinz Neumann,1
Proletarian Resistance Movement,1
Socialist Labor Party of Lebanon,1
Political Military Organization of Paraguay,1
Cypriot,1
Raul Sendic International Brigade,1
Prolitarian Internationalism,1
Cuban Secret Army,1
Rezi Rezai International Brigades,1
Commandos Against Self Destruction of the Universe,1
Workers Power,1
Communist Brigade Dante Dimani,1
Organization of Anti-Fascist Students,1
United Liberation Front for the New Algeria,1
Revolutionary Command,1
League of the 18,1
Portuguese Liberation Army,1
National Socialist Liberation Front,1
Prisoner  Gourgen Yanikian Group,1
National Awami Party,1
Movement for Cuban Justice (Pragmatistas),1
Sixth of March Group,1
Mahir Cayan Suicide Group,1
People's Liberation Army (Northern Ireland),1
People's Revolutionary Party (Tanzania),1
Tribal Thumb,1
Okinawa Liberation League,1
Fronte Paesanu Corsu di Liberazione (FPCL),1
Supporters of Charles Manson,1
Military Liberation Front of Colombia,1
Commando 27 September,1
Youth of the Star,1
International Anti-Communist Intelligence Service,1
Red Resistance Front,1
People's Armed Revolutionary Branch,1
Fighters of the People,1
15th of September Liberation Legion,1
Student Revolutionary Front (FER),1
Proletarian communist commandos,1
Revolutionary Action Groups,1
Territorial Anti-Fascist Patrols,1
28 February Armed Group,1
Liga Agraria Campesina,1
Arab Youth Group (Militant),1
Right-Wing National Youth Front,1
Mali students,1
Khmer Serei Guerrillas,1
Quebec Separatists,1
Group Yuri Choukewitch,1
Communist Attack Units,1
National Liberation Movement Party,1
Territorial Armed Groups for Communism,1
Revolutionary Student Brigade,1
Autonomous Revolutionary Brigade,1
Peasant Militants,1
Catalonian Resistance,1
Barzani Guerrillas,1
Proletarian Division for the Army of Communist Liberation,1
Muslim Liberation Front,1
Anti-Marxist Commando,1
The Great Serpent,1
Commando 15th October,1
People's Path,1
Unione di u Populu Corsu (UPC),1
Union Du People Corse,1
French Liberation Front,1
Organization for the Liberation of France from Jewish Occupation,1
Party of National Conciliation,1
Sons of the South (Shiite Muslim Group),1
Action Squad,1
Tunisian Armed Resistance,1
Self-Defense Against All Authority,1
Armed Groups of Organised Proletariat,1
Communist Attack Brigades,1
Abu Hassan,1
People's Revolutionary Union,1
Free Revolutionaries Movement-The Giants,1
National Liberation Army (El Salvador),1
Bloque Anti-Guerrillero de Oriente (BAGO),1
Wehrsportgruppe Hoffmann,1
Armenian Organization for Armed Struggle,1
Revolutionary Nationalist Movement,1
Rightist supporters of Democratic Alliance,1
Militant Zionist Resistance Movement,1
Iraqi Strugglers' Movement,1
October Third Movement,1
Revolutionary Fighting Group 80,1
International Movement of the Prolitariat,1
Ukrainian Liberation Front,1
Italian Combatents for Alto Adige,1
Extreme Right Commando Brigade,1
Committee for the Safeguard of the Islamic Revolution,1
Sham 'unite,1
Organization for Purging the Majlis (Parliament),1
Worldwide Organization of Native Taiwanese,1
Spanish Falange,1
Red June,1
Kabul Government Agents,1
Arab Liberation Army,1
Comrades Organized in Partisan Nuclei,1
Joint Palestinian leftist organization,1
Working People's Alliance (WPA),1
Jordanian Masses Organization,1
Workers of the Company,1
Revolutionary Coordination of the Masses,1
Al-Da'wah Party,1
Revolutionary Forces for the Liberation of Iraq,1
Egyptian Revolutionary Organization,1
Somoza Sympathizers,1
Revolutionary Committee for Counter Force,1
Union of the Peoples of the Arabian Peninsula,1
East Side Action Committee,1
Autonomous Anarchist Groups,1
Patriotic Moroccan Front,1
Fighters for the Liberation of the Turkish People,1
ROSADO-SOTO Command,1
Communist Territorial Unit,1
Death Squad of Organization Zero (Organizacion Cero),1
Spanish International Communist Party,1
Anti-Soviet protest group,1
Unk Iranian Guerrillas,1
Justice Party,1
RIF Popular Front,1
Wild Cats,1
People's Military Organization (OMP),1
Turkish Revolutionaries,1
Autonomous Intervention Collective Against the Zionist Presence in France,1
Palestinian Students,1
Dainihon Yokuko Doshikai,1
Thai Communists,1
Autonomous Groups,1
Armed Proletariat Fighting Squad,1
Armed Action Force (FADA),1
Fighting Communist Unit,1
People's Temple,1
Lebanese Free Will Movement,1
ATALA,1
Armed Anti-Imperialist Movement,1
Miguel Angel Cabrera Command,1
American Anticommunist Association (AAA),1
Combatant Nucleus for Communism,1
National Defense Youth Corps,1
Combatant Communist Front,1
Politico-Military Revolutionary Command,1
Cambodian National Front for National Salvation,1
People's Army (Nicaragua),1
Organized Comrads for Communism,1
Rhodesian guerillas,1
Guards of the Fighting Proletariat,1
Policarpa Salauarpieta (Women's Command),1
Free Lebanon,1
Jewish Combat Organization,1
Sharivad 17 Tal-Al-Za'atar(Sept 17 Tal-Al-Za'atar),1
Organization of Avenging Palestinian Youth,1
Personnel of the National Information Center,1
Tyrolean Defense League,1
Autonomous Group for Armed Action,1
Honour of the Police,1
Central American Revolutionary Workers Party (PRTC),1
Martyrs revenge organization,1
Right Wing Lebanese Militiamen,1
Italian Extreme Nationalist Organization,1
Communist Fighting Front,1
Separatist Arab Guerrillas,1
Revolutionary Road,1
Kurdish Marxist Separatists,1
Patriotic Liberation Front (FPL),1
Movement of the Revolutionary Left (MIR) (Bolivia),1
Fighting Communists,1
July 14 Movement,1
Meitei extremists,1
Support for Refugees (Appui aux Refugies),1
Greek Popular Resistance,1
League of French Fighters Against Jewish Occupation,1
Communist Nuclei of Counter Power,1
Territorial Communist Command,1
Hawaiian extremists,1
Territorial Cells for Boycotting the Elections,1
Ecology and Antinuclear Revolutionary Party (CRAE),1
Colombians,1
The Jewish Execution with Silence,1
Republican People's Party,1
Supporter of Bhutto,1
Basque Justice,1
Opponents of Regime,1
Unk (men in army uniforms with arms and gas masks),1
Armed Subversives,1
Unidad Militar Bolivariana,1
Black Forest Command,1
Egbema National Front,1
Kidnapping gang,1
Self Defense Forces,1
Unarmed Algerian,1
Comando Bautista B,1
Lebanese male,1
Shinwari Tribe,1
Hanchongryun,1
Bharat Zinc Workers,1
Jatav Caste,1
Indian Tigers,1
All Karanataka Youth Council,1
Ujjan Tribe,1
The Organization for the Return of Legality,1
Lufa Tribesmen,1
Ethiopian Dongiro tribesmen,1
Anti-Bhutto demonstrators,1
National Renewal Party,1
Chinese Illegal Immigrant,1
Kaingang Indians,1
Turkish Revenge Brigade,1
Afridi Tribe,1
Local Extremist,1
Bani Hilal Tribe,1
GN-95,1
Gun runners,1
Black Mambas,1
Unidentified Infiltrators,1
Organization 544,1
Labor Union Leaders,1
Islamic Movement of Martyrs,1
West Nile Bank Front (WNBF),1
Last Alternative Guerrilla Front,1
Cambodian Gunmen,1
Jagrata Towhidi Janata (Rising Faithfuls),1
Saudi Hezbollah,1
Viviana Gallardo Command,1
Guaycaipuro Indians,1
Uganda Federal Democratic Alliance (UFEDA),1
Social Christian Party (PSC),1
Sagrado Corazon Fanatic Group,1
Pataxo Indians,1
Republic of Texas,1
Guerrilla Command Force 97,1
Elos security firm,1
Republican Anticlerical Group,1
Massive escape,1
Revolutionary Military Council,1
Al-Yemenia al-Ulia Tribesmen,1
Ticuna Indian,1
We Who Built Sweden,1
Majerten clansmen,1
Korubo Tribe,1
Rival clan,1
Convention of Liberal Reformers (CLR),1
Serb demonstrators,1
Sa'ad Militia,1
Guatemalan hired assasins,1
Jihad Islamic League Front,1
Vietnamese,1
Maori,1
Revolted Persons of the Polytech School,1
Demonstrators,1
Tajik Rebels,1
Al-Masni Tribe,1
Islamic Movement for Change,1
Justice Army for Defenseless Peoples,1
Bosnian refugee,1
Danish Neo-Nazi Group,1
Civil Servants and Unionists,1
Kamal Boulander Group,1
Pakistan Muslim League (PML),1
Revolutionary Proletarian Army,1
Ashuar Tribe,1
Anonima Sequestri,1
Catholic E. Timurese,1
Thavar Caste,1
U/I Liberians,1
El Mico Rebel Gray,1
Supporters of opposing candidate Abdu Sakurtan,1
Local landlord employee,1
Hiroyuki Jo,1
Mazari Tribesmen,1
Liberia Peace Council,1
Tulawie Clan,1
Boer Sentries,1
M-19 Splinter,1
Vietnamese Detainees,1
Students  U of PNG,1
Tribal Clash,1
Pacific Popular Front,1
Sandinista Protester,1
St. Kitts Nevis Labor Party,1
Rival Bangledesh Chhatra League Faction,1
U/I Militia Group led by Raul Martinez,1
Chinese Mafia,1
Jewish Fighting Organization (Eyal),1
All-Party Students Union,1
Zairian Dissidents,1
Burmese Minority Group Pirates,1
Civilians Seeking Revenge,1
Attaches,1
State Council of Indian and Peasant Organization,1
Macetos (Paramilitary Group),1
Namchong-Nyon Students,1
Pareci Indians,1
Concerned citizens,1
Right-Wing Youths,1
Afghan Merceneries,1
Islamic Renewal Movement,1
Shanty Dwellers,1
Opossition 48 hour general strikers,1
Kenyan rebels from Uganda,1
Nomadic AFARS,1
Movement for Democracy and Development (MDD),1
National Accord Movement,1
Party for Democracy anti-nuclear-test protesters,1
Islamic Front for the Liberation of Bahrain,1
Pro-State Militiamen,1
International Justice Group (Gama'a al-Adela al-Alamiya),1
Strike Enforcers,1
Supporters of President J-B Aristide,1
Evangelical Christians,1
Anti - Election Demonstrators,1
U/l men,1
Charlot Jacquelin Militant Front,1
Cell for Internationalism,1
Armed Forces for a Federal Republic (FARF),1
Anti-Nuclear Society for a Silent Counter-Offensive (ANGST),1
National Council of Maubere Resistance,1
United Front for Nigeria's Liberation (UFNL),1
Student Militants,1
Karnataka State Farmers Association,1
Rival peasant band,1
Rival Afghan Group,1
leftist guerrillas-Bolivarian militia,1
Former Student Hostel,1
Supporters of Second Prime Minister Hun Sen,1
Disgruntled Petroecuador workers,1
Tripura Separatists,1
Tanzeem Ittehad - I - Ulema Qabail (Tiuq)Tribesmen,1
Islamic Salvation Front (Palestine),1
H-World/Heavenly Group,1
Kurdish Islamic Unity Party,1
Cuncolta Naziunalista,1
Movement for Self-Determination,1
Pro-Government Students,1
Lavalas Supporters,1
Peasant Squatters,1
Dukhta-ran-e-Millat,1
Leftist youths,1
Islamic Revival Movement,1
Sons of the Gestapo,1
Slum Dwellers,1
Commander Luciano Varela Antiguerrilla Group,1
Bin Zabyan Tribesmen,1
"Tribesmen, al-Itada",1
Free Vietnam Movement,1
Dayak gang,1
Rodolfo Walsh National Command,1
Supporters of Muhammad Umar Habib,1
Supporters of Muse Sudi Yalahow,1
Croat Democratic Union,1
Revolutionary Violence Units,1
Al-Hamas Mujahideen,1
Gilad Shalhevet Brigades,1
Mujahedin Kompak,1
Anarchist Squad,1
Group of Carlo Giuliani,1
Anarchist Liberation Brigade,1
Nobles of Jordan,1
Achik National Volunteer Council (ANVC),1
Musa Sudi Yalahow Militia,1
Habi's Er'roub seriat,1
Haika,1
Liberation War Veterans Association,1
Chakma tribal group,1
"Civil Association for Peace in Colombia, Asocipaz",1
Isatabu Freedom Movement (IFM),1
Uighur Liberation Organization,1
Anti-Communist Command (KAK),1
Akhilesh Singh Gang,1
The Husayn Ubayyat Martyrs' Brigades,1
Al-Zaidi Tribe - Mareb,1
National Bolshevik Party (Partiya Natsionalnikh Bolshevikov - PNB),1
The Islamic Revolution to Liberate Palestine,1
Allied Democratic Forces of Guinea (RDFG),1
Anarchists Attack Team,1
Intifada Martyrs,1
Civic United Front (CUF),1
Supporters of Saddam Hussein,1
Chukakuha Revolutionary Army,1
Marhan Clan,1
Association Totalement Anti-Guerre (ATAG),1
Indigenous People's Federal Army (IPFA),1
Retired Soldier,1
Zemun Clan,1
Harakat ul-Mujahidin Al-Almi,1
Ramzi Nahra Martyr Organization,1
Praveen Dalam,1
Islamic Fateh,1
Supporters of Johnny Adair,1
Vanguard of Red Youth (AKM),1
White Legion (Ecuador),1
Enraged Revolutionaries,1
Pentagon Kidnap Group,1
The War That Was Never Declared,1
Saif-ul-Muslimeen,1
Comando Malvinas Argentinas,1
Muslim United Army (MUA),1
Lendu extremists,1
Swaziland Youth Congress (Swayoco),1
Popular Revolutionary Action,1
Young Liberators of Pattani,1
Jerusalem Groups Hebrew (Qvutzot Yerushalayim),1
Anti-Kim Jong-il extremists,1
Front for Peace and Reconciliation (FRP),1
National Youth Service of Zimbabwe,1
Revolutionary Force,1
Grozny Jamaat,1
Chin National Army,1
Porattom,1
Fanmi Lavalas,1
Didier Ratsiraka's Militia,1
Face to Face (Face-a-Face),1
Congolese Rally for Democracy (RCD),1
Sardinian Autonomy Movement,1
New Revolutionary Popular Struggle (NELA),1
Rabid Brothers of Giuliani,1
Ed'daoua Es'salafia Lilqadha,1
Democratic Iraqi Opposition of Germany,1
Guadalcanal Liberation Front (GLF),1
West Side Boys,1
Anarchist Struggle,1
Ejercito Revolucionario Guevarista (Guevarist Revolutionary Army),1
Pemuda Pancasila,1
Matan Abdulle,1
Support of Ocalan-The Hawks of Thrace,1
Sword of Islam,1
Ansar Sarallah,1
Mazdoor Kisan Sangram Samiti (MKSS),1
SKIF Detachment,1
National Democratic Alliance of Sudan,1
New Revolutionary Alternative (NRA),1
Baby Liberation Army,1
Association of Mobil Spill Affected Communities (AMSAC),1
Anti-Imperialist Commando,1
CSS Movement,1
Anti-Racist Guerrilla Nuclei,1
Red Line,1
People's Sovereignty Party (PDR),1
National Army for the Liberation of Uganda (NALU),1
Mahdaviyat,1
Fight Against Authority,1
Tigers,1
Supporters of Colonel Mahmud Khudoyberdiyev,1
Revolutionary Combat Brigades,1
Party Unity,1
Supporters of ret. Gen. Lino Oviedo,1
Youth Gang,1
Al-Sunni muslim sect,1
Kisii Activists,1
Maasai,1
National Development Party (NDP),1
May 15,1
Union of Democratic Forces,1
Zviadists,1
Supporters of Ali Mahdi Mohammed,1
Muslims Against Global Oppression (MAGO),1
Wolves of Islam,1
Partisan Sharpshooters,1
Supporters of Ernest Wamba dia Wamba,1
Fatherland,1
Guadalcanal Liberation Army,1
Bengali Tiger Force (BTF),1
Autonomous Decorators,1
Anarchist Faction for Subversion,1
Revolutionary Leninist Brigades,1
28s,1
November 19 Anarchist Faction,1
Erotic Anti-authority Cells,1
National People's Party (Rashtriya Janata Dal - RJD),1
Serb Radical Party,1
Last Generation,1
Iconoclasts,1
Revenge of the Trees,1
Borana bandits,1
Supporters of General Lino Oviedo,1
Fighters of Democratic Latvia,1
Civil Defense Force (CDF),1
Beli Orlovi (White Eagles),1
Al-Nawaz,1
Human Rights Renewal Movement (Renovacion por los Derechos Humanos),1
Zionist Resistance Fighters,1
Ariska Brodraskapet (Aryan Brotherhood),1
Hells Angels,1
Anti-State Proletarian Nuclei,1
Mahidi,1
Supporters of Pascal Lissouba,1
Ummah Liberation Army,1
Union of Revolutionary Communists in Turkey (TIKB),1
Friendly Company,1
East Turkistan Liberation Organization,1
Gazteriak,1
Fatherland and Liberty Nationalist Front (FNPL - Frente Nacionalista Patria y Libertad FNPL),1
Supporters of Johnny Paul Koroma,1
Bani Jaber tribe,1
Youth of Islamic Awakening,1
Anti-Capitalist Action,1
Krikapi Indians,1
Kim Pyongnil Supporters,1
Fighting Proletarian Front,1
Kyongbuk University Dental College Students,1
Armed Gold Miners,1
Issa and Gurgura Liberation Front,1
Pathan Tribal Group,1
Action Group for the Destruction of the Police State,1
Iranian exiles,1
Palestinian Liberation Command,1
Issui Kai,1
Lashkari-e-Adam (Army of Adam),1
Tayeb Al-Afghani's Islamist Group,1
Free Fatherland Youth Guerrilla Army,1
Arakan Rohingy Islamic Front,1
Amhara tribal group,1
Command for National Sovereignty,1
Movement for Triqui Unification and Struggle,1
Croatian Militia,1
South Lebanon Army,1
People's Guerrilla Movement,1
Guerrilla Movement of the Poor (MGP),1
Liberation Youth Coordinating Board,1
Mahaz-e-Milli Islami Afghanistan,1
Phillipine Moslems,1
People's Rebellion,1
Foibe tribe,1
Banya Tribe,1
May 36,1
Chonson Univ. students,1
"Taikosha, right wing group",1
Israel Militant,1
Group for a Strong Revolutionary Movement,1
All Nepal Free Nationalist Students Union,1
Organization for the Defense of Detainees Rights,1
South Ossetian Extremists,1
Skinhead group,1
Shonkonjuku Group,1
Temple Mount Faithful Movement,1
Former members Central Investigation Office,1
Russian Militia,1
Bangladesh Communist Party,1
Shahin (Falcon),1
People's Guerrilla Front,1
Action Front Nationalist Librium,1
Azerbaijan Weapons Smugglers,1
Yich Telga,1
Cambodian guerrillas,1
National Front Security Service,1
Yokoku Seiwa-Kai,1
Militant Movement for Madagascan Socialism (MMSM),1
Movement for the Protection of Jerusalem,1
BZers,1
Basic People's Congresses,1
Baya Tribe,1
Anti-govt student groups,1
Sabaot tribesmen,1
Moslem Paramilitary Group,1
Association for the Enhancement of the Justice of the Great Japan,1
Comando Vermelho (Red Command),1
Effiat ethnic roup or Jbibio Peoples,1
Ivorian Popular Front,1
Great Japan Patriotic Party,1
Nordisk Rikspartiet (Nordic National Party),1
Front of Resistance and National Liberation of Albanians,1
People's Liberation Force,1
Supporters Opposition Leader Etienne Tshisekedi,1
Najib Watan Party Faction,1
Striking Minors Group,1
Militant Moslem Pilgrims,1
Left wing student group,1
Islamic Golden Army,1
Libardo Moratoro Front,1
Hasmoneans (Jewish Settler Group),1
Free All Political Prisoners in Holland,1
Laiq Chanio Group of Dacoit Bandits,1
Popular Democratic Movement (MPD),1
Bangladesh National Socialist Party,1
Nahzat e Eslami,1
Kurdish Peshmerga Guerrillas,1
King Street,1
Islamic Front for the Liberation of Palestine (IFLP),1
Resistance Movement of the Union of Revolt Workers,1
Dev Genc,1
Mikhail Kaltezas Anarchist Organization,1
Turkish Islamic Commandos,1
Patriotic Resistance Army (ERP),1
God our Father Cult,1
Earth Night Action Group,1
Liberian Rebel Group,1
Dawn Forces,1
Islamic Struggle Front,1
Do-or-Die Corps for the Abolition of Anti-Public Taxation Systems,1
Islamic Jihad Beit-al Maqdis Group,1
Nazi Boerestat Party,1
Casamance Separatists,1
Chondaehyop (Radical Student Coalition),1
Revolutionary Labor Organization,1
Seiji Kesha Kokuyukai,1
Organization for the oppresed in Egypt's Prisons,1
Nara Red Army,1
Omar Torrijos Commando for Latin American Dignity,1
Cells for Solidarity Against Authority,1
Arnoldo Camu Command,1
Movement for the Supremacy of Reason,1
The Unit of the Chemical Weapons Martyrs,1
Martyr Riyad Taha Group,1
Tucayana Amerindians,1
Tacayana Indians,1
Flying Eagles (Vigilante Group),1
France's Honour,1
Communist Party of India,1
Citizens Volunteer Force,1
June 16 Organization,1
Anti-feminist extremists,1
Survivors of Hama,1
Continuing Struggle,1
Cleansing Hand (La Mano Que Limpia),1
Ultra Conservative Clerical Group,1
Venezuela Cartel,1
Thomas Muenzer Wild Band,1
Avenge the Arab Nation,1
Islamic Revolutionary Command,1
Islamic Brotherhood,1
Former Border Policeman,1
Venceremos,1
Elements Police Cobra Squadron,1
Katsina Muslim Society,1
Communist Guerilla Nuclei,1
Islamic Legion,1
Somali Patriotic Movement,1
People's Information Group,1
Miguel d'Escoto Brockman Community Movement,1
Jorge Martinez Association of Combatants,1
Cubans seeking escape from Cuba,1
Allende Lives Commando,1
Achwan-I-Mushbani,1
Panthic Committee,1
Palestinian support group,1
Organization for Zionist Retribution,1
First May Movement,1
White Liberation Army,1
Civil Cooperation Bureau,1
Resistance Movement,1
Pakistani trained terrorists,1
Mozambique Rightest Rebels,1
Black Tigers,1
Armenian paramilitary group,1
Orde Boerevoik,1
Colombian Revolution,1
Zulu Militants,1
Revolutionary Flames,1
Ba'adi (on my own behalf),1
Hubay Qah Group,1
Communist Warrior's Union,1
Justice and Liberty Warriors,1
Ethnic Russian Separatists,1
